VPHD48H3,Dept. of Arts, Culture & Media (UTSC)
PHL255H5,Philosophy
ECO351H5,Economics
CSCC69H3,Dept. of Computer & Mathematical Sci (UTSC)
GGR208H5,Geography, Geomatics and Environment
PSY299H5,Psychology
TMU132H1,Faculty of Music
ANTC17H3,Anthropology (UTSC)
PHYC56H3,Dept. of Physical & Environmental Sci (UTSC)
FRE240H5,Language Studies
CSC476H5,Mathematical and Computational Sciences
POL486H1,Political Science
CCT485H5,Institute of Communication and Culture
PMU292Y1,Faculty of Music
ESS299Y1,Earth Sciences
HIS339H5,Historical Studies
FAS445Y5,Visual Studies
MAT401H5,Mathematical and Computational Sciences
RLG211H5,Historical Studies
EMU252H1,Faculty of Music
TMU317H1,Faculty of Music
CCT205H5,Institute of Communication and Culture
CHM395Y1,Chemistry
SOC371H5,Sociology
PSYC85H3,Psychology (UTSC)
LINC28H3,Language Studies (UTSC)
LINB09H3,Language Studies (UTSC)
HMB306H1,Human Biology Program
ESTD17Y3,Dept. of Physical & Environmental Sci (UTSC)
HIS295H5,Historical Studies
POLC33H3,Political Science (UTSC)
ECTB60H3,Language Studies (UTSC)
ITA374H5,Language Studies
AST101H5,Chemical and Physical Sciences
ECE368H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
VCC490H5,Visual Studies
HIS103H5,Historical Studies
ANT100Y1,Anthropology
OMU703Y1,Faculty of Music
CHE204H1,Chemical Engineering and Applied Chemistry
MIE519H1,Mechanical & Industrial Engineering
BIO304H5,Biology
ENG122H5,English and Drama
PHYA11H3,Dept. of Physical & Environmental Sci (UTSC)
HMB302H1,Human Biology Program
PSYD39H3,Psychology (UTSC)
OMU509H1,Faculty of Music
WRI378H5,Institute of Communication and Culture
MSE245H1,Materials Science and Engineering
FAH433H1,Art History
CHMB20H3,Dept. of Physical & Environmental Sci (UTSC)
HISB37H3,Dept. of Historical & Cultural Studies (UTSC)
HIS338H5,Historical Studies
GASD55H3,Dept. of Historical & Cultural Studies (UTSC)
CHMD69H3,Dept. of Physical & Environmental Sci (UTSC)
GGR362H5,Geography, Geomatics and Environment
PMU354Y1,Faculty of Music
ANTD07H3,Anthropology (UTSC)
ECE466H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
ANT367H5,Anthropology
CIN402H5,Visual Studies
JMU291Y1,Faculty of Music
UTM118H5,Institute for the Study of University Pedagogy
MGEC93H3,Management (UTSC)
MSE120H1,Engineering First Year Office
SMU200H1,Faculty of Music
ENGB60H3,English (UTSC)
SOC450H5,Sociology
CCT483H5,Institute of Communication and Culture
SPA220Y5,Language Studies
BIOD65H3,Biological Sciences (UTSC)
CHM299Y1,Chemistry
FSC302H5,Anthropology
FREB02H3,Language Studies (UTSC)
LIN353H5,Language Studies
MAT244H1,Mathematics
CIN401H5,Visual Studies
CCT222H5,Institute of Communication and Culture
BIO342H5,Biology
GGR272H1,Geography and Planning
ERS302H5,Chemical and Physical Sciences
SOCD20H3,Sociology (UTSC)
CCT490H5,Institute of Communication and Culture
HIS280Y1,History
JGJ360H1,Jewish Studies
CHMB41H3,Dept. of Physical & Environmental Sci (UTSC)
FRE272H1,French
WSTC25H3,Dept. of Historical & Cultural Studies (UTSC)
PHLD88Y3,Philosophy (UTSC)
DRE380H5,English and Drama
ENG100H1,English
FREB18H3,Language Studies (UTSC)
MGT355H5,Management
ANT441H1,Anthropology
ENG105H5,English and Drama
ITA342H5,Language Studies
HIS230H5,Historical Studies
HIS105H5,Historical Studies
MGEA06H3,Management (UTSC)
PMA487Y1,Faculty of Music
APS111H1,Engineering First Year Office
JRE410H1,Cross Disciplinary Programs Office
IRE260H1,Centre for Industrial Relations and Human Resources
STAD70H3,Dept. of Computer & Mathematical Sci (UTSC)
MATC15H3,Dept. of Computer & Mathematical Sci (UTSC)
ERS225H5,Chemical and Physical Sciences
ENG100H5,English and Drama
SMC390Y1,St. Michael's College
LINB98H3,Language Studies (UTSC)
JMU491Y1,Faculty of Music
CLA201H5,Historical Studies
ECE342H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
CCT410H5,Institute of Communication and Culture
CSC209H1,Computer Science
CHI103H5,Language Studies
MGSC05H3,Management (UTSC)
CSB498Y1,Cell and Systems Biology
MIE365H1,Mechanical & Industrial Engineering
MGEC06H3,Management (UTSC)
EESD02H3,Dept. of Physical & Environmental Sci (UTSC)
CCT355H5,Institute of Communication and Culture
FAH207H1,Art History
PHLC93H3,Philosophy (UTSC)
SOC366H5,Sociology
ESS105H1,Earth Sciences
EMU151H1,Faculty of Music
GGR363H5,Geography, Geomatics and Environment
MGT417H5,Management
MGHC02H3,Management (UTSC)
STAC63H3,Dept. of Computer & Mathematical Sci (UTSC)
EESD31H3,Dept. of Physical & Environmental Sci (UTSC)
EESD06H3,Dept. of Physical & Environmental Sci (UTSC)
CHE249H1,Chemical Engineering and Applied Chemistry
LINC02H3,Language Studies (UTSC)
ERS101H5,Chemical and Physical Sciences
ENGD22H3,English (UTSC)
CCT472H5,Institute of Communication and Culture
EESD13H3,Dept. of Physical & Environmental Sci (UTSC)
MGT420H5,Management
WSTD30H3,Dept. of Historical & Cultural Studies (UTSC)
GGR210H5,Geography, Geomatics and Environment
MGFD60H3,Management (UTSC)
VPSB61H3,Dept. of Arts, Culture & Media (UTSC)
PHL221H5,Philosophy
PHL340H5,Philosophy
EMU264H1,Faculty of Music
HIS499Y5,Historical Studies
SOC204H1,Sociology
BIOC50H3,Biological Sciences (UTSC)
MGT442H5,Management
EEB497H1,Ecology and Evolutionary Biology
GER490H1,Germanic Languages & Literatures
SOCD44H3,Sociology (UTSC)
VPHB63H3,Dept. of Arts, Culture & Media (UTSC)
PHYB54H3,Dept. of Physical & Environmental Sci (UTSC)
PLID50H3,Language Studies (UTSC)
EDS200H5,Language Studies
TMU406H1,Faculty of Music
JMU493Y1,Faculty of Music
PLID34H3,Language Studies (UTSC)
ENG202H5,English and Drama
ROB301H1,Division of Engineering Science
SOC434H5,Sociology
MGD429H5,Institute of Communication and Culture
CSC490H5,Mathematical and Computational Sciences
PMU426H1,Faculty of Music
CIV214H1,Civil and Mineral Engineering
IDSB06H3,Centre for Critical Development Studies (UTSC)
MGT412H5,Management
HLTD11H3,Health and Society (UTSC)
CLA231H5,Historical Studies
DRS421H5,English and Drama
HLTD07H3,Health and Society (UTSC)
CHI312H5,Language Studies
EMU207Y1,Faculty of Music
ARH306Y1,Anthropology
SOCD41H3,Sociology (UTSC)
MIE367H1,Mechanical & Industrial Engineering
PHYC54H3,Dept. of Physical & Environmental Sci (UTSC)
ARC251H1,John H. Daniels Faculty of Architecture, Landscape, & Design
ARC351H1,John H. Daniels Faculty of Architecture, Landscape, & Design
BME331H1,Institute of Biomedical Engineering
STA237H1,Statistical Sciences
POL485H5,Political Science
ANT334H5,Anthropology
CTA299Y1,Canadian Institute for Theoretical Astrophysics
MUZC62H3,Dept. of Arts, Culture & Media (UTSC)
HISD32H3,Dept. of Historical & Cultural Studies (UTSC)
CLA236H1,Classics
FREB51H3,Language Studies (UTSC)
MMU200H1,Faculty of Music
SOCD25H3,Sociology (UTSC)
APS106H1,Engineering First Year Office
LINB62H3,Language Studies (UTSC)
POL222H1,Political Science
MAT406H5,Mathematical and Computational Sciences
ACMD91H3,Dept. of Arts, Culture & Media (UTSC)
HIS391H5,Historical Studies
POL305H5,Political Science
HIS102Y1,History
PSY343H5,Psychology
MGT232H5,Management
CLAC67H3,Dept. of Historical & Cultural Studies (UTSC)
ANT217H5,Anthropology
CHM110H5,Chemical and Physical Sciences
HISD02H3,Dept. of Historical & Cultural Studies (UTSC)
PSY397H1,Psychology
ITA495H1,Italian Studies
CHM414H5,Chemical and Physical Sciences
AER301H1,Division of Engineering Science
MSE160H1,Division of Engineering Science
CSC236H5,Mathematical and Computational Sciences
ANTA01H3,Anthropology (UTSC)
MAT309H5,Mathematical and Computational Sciences
CCT405H5,Institute of Communication and Culture
MGSD40H3,Management (UTSC)
SOC465H5,Sociology
CME259H1,Faculty of Applied Science & Engineering
NMC252H1,Near & Middle Eastern Civilizations
ACMD93Y3,Dept. of Arts, Culture & Media (UTSC)
CHM311H5,Chemical and Physical Sciences
ITA242H5,Language Studies
CSC392H5,Mathematical and Computational Sciences
MATA67H3,Dept. of Computer & Mathematical Sci (UTSC)
IDSB04H3,Centre for Critical Development Studies (UTSC)
MIE515H1,Mechanical & Industrial Engineering
ECE444H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
RLG210H5,Historical Studies
PMU491Y1,Faculty of Music
MATC37H3,Dept. of Computer & Mathematical Sci (UTSC)
PLID02H3,Language Studies (UTSC)
CITC09H3,Human Geography (UTSC)
CIV100H1,Engineering First Year Office
ENV393H5,Geography, Geomatics and Environment
SOC358H5,Sociology
CHE332H1,Chemical Engineering and Applied Chemistry
GGRD31H3,Human Geography (UTSC)
MIE320H1,Mechanical & Industrial Engineering
ROB311H1,Division of Engineering Science
EESC19H3,Dept. of Physical & Environmental Sci (UTSC)
DTS201H5,Historical Studies
UTM193H5,Institute for the Study of University Pedagogy
ANTC20H3,Anthropology (UTSC)
PSYD22H3,Psychology (UTSC)
PHLC51H3,Philosophy (UTSC)
STA488H5,Mathematical and Computational Sciences
FREA02H3,Language Studies (UTSC)
FSC307H5,Anthropology
JOUB20H3,Dept. of Arts, Culture & Media (UTSC)
MIE315H1,Mechanical & Industrial Engineering
CRI210H1,Centre for Criminology and Sociolegal Studies
SMC451Y1,St. Michael's College
ITA221H5,Language Studies
DRE370H5,English and Drama
VPSB74H3,Dept. of Arts, Culture & Media (UTSC)
CLA361H5,Historical Studies
ANT333H5,Anthropology
VPSC55H3,Dept. of Arts, Culture & Media (UTSC)
NROC90H3,Psychology (UTSC)
ENG426H5,English and Drama
POL210H5,Political Science
FAH390H5,Visual Studies
ITA491Y5,Language Studies
ESC384H1,Division of Engineering Science
PHL245H5,Philosophy
MIN450H1,Civil and Mineral Engineering
ARC357H1,John H. Daniels Faculty of Architecture, Landscape, & Design
MIE490Y1,Mechanical & Industrial Engineering
MIE504H1,Mechanical & Industrial Engineering
MIE335H1,Mechanical & Industrial Engineering
MIE498H1,Mechanical & Industrial Engineering
HIS462H5,Historical Studies
FAH291H5,Visual Studies
BCB330Y1,Cell and Systems Biology
GGRB03H3,Human Geography (UTSC)
CME525H1,Civil and Mineral Engineering
MATD44H3,Dept. of Computer & Mathematical Sci (UTSC)
SOCB42H3,Sociology (UTSC)
PCL397Y0,Pharmacology
HLTD48H3,Health and Society (UTSC)
MIE250H1,Mechanical & Industrial Engineering
GGR320H1,Geography and Planning
ENGD18H3,English (UTSC)
THRD60H3,Dept. of Arts, Culture & Media (UTSC)
TMU311Y1,Faculty of Music
PHL370H5,Philosophy
FAS369Y5,Visual Studies
BME489H1,Division of Engineering Science
MIE550H1,Mechanical & Industrial Engineering
DRE121H5,English and Drama
VIS405H1,John H. Daniels Faculty of Architecture, Landscape, & Design
WGS430H5,Historical Studies
LIN228H1,Linguistics
BIO400Y5,Biology
GASB30H3,Dept. of Historical & Cultural Studies (UTSC)
POLC98H3,Political Science (UTSC)
PMU460Y1,Faculty of Music
CHE113H1,Engineering First Year Office
MDSC63H3,Dept. of Arts, Culture & Media (UTSC)
HLTB50H3,Health and Society (UTSC)
HISC73H3,Dept. of Historical & Cultural Studies (UTSC)
HIS410H5,Historical Studies
MATB44H3,Dept. of Computer & Mathematical Sci (UTSC)
MIE444H1,Mechanical & Industrial Engineering
CJS390H1,Jewish Studies
MGFD70H3,Management (UTSC)
STAC62H3,Dept. of Computer & Mathematical Sci (UTSC)
CIV185H1,Engineering First Year Office
HIS494H5,Historical Studies
STA348H5,Mathematical and Computational Sciences
BIO202H5,Biology
ENG330H5,English and Drama
ANT363H5,Anthropology
EMU401H1,Faculty of Music
MUZB21H3,Dept. of Arts, Culture & Media (UTSC)
TMU112H1,Faculty of Music
ECE496Y1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
CCT341H5,Institute of Communication and Culture
BIOD07H3,Biological Sciences (UTSC)
SOC425H5,Sociology
CLA204H5,Historical Studies
MGT491H5,Management
FAS434Y5,Visual Studies
ANTB09H3,Anthropology (UTSC)
PHYB21H3,Dept. of Physical & Environmental Sci (UTSC)
ECO460H5,Economics
STA399Y5,Mathematical and Computational Sciences
ECE461H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
ARC380Y1,John H. Daniels Faculty of Architecture, Landscape, & Design
DRE362H5,English and Drama
PHLB33H3,Philosophy (UTSC)
ECO399H5,Economics
ESC472H1,Division of Engineering Science
PSYC16H3,Psychology (UTSC)
GGRB18H3,Human Geography (UTSC)
CCT382H5,Institute of Communication and Culture
ANTD05H3,Anthropology (UTSC)
ANT215H5,Anthropology
PHL275H1,Philosophy
PMU315Y1,Faculty of Music
GGRD08H3,Human Geography (UTSC)
PSY493H1,Psychology
RSM392H1,Rotman Commerce
NROD61H3,Psychology (UTSC)
ARC180H1,John H. Daniels Faculty of Architecture, Landscape, & Design
STAD93H3,Dept. of Computer & Mathematical Sci (UTSC)
FSTA01H3,Dept. of Historical & Cultural Studies (UTSC)
CCT303H5,Institute of Communication and Culture
CHE208H1,Chemical Engineering and Applied Chemistry
VPHD42Y3,Dept. of Arts, Culture & Media (UTSC)
ITA371H5,Language Studies
PMU352Y1,Faculty of Music
BIO484H5,Biology
MSE244H1,Materials Science and Engineering
COPA86Y3,University of Toronto Scarborough
LGGB60H3,Language Studies (UTSC)
ENGD03H3,English (UTSC)
ESS392Y1,Earth Sciences
CHM462H5,Chemical and Physical Sciences
ANTC88H3,Anthropology (UTSC)
PHL496H5,Philosophy
LIN329H5,Language Studies
HIS497Y5,Historical Studies
HIS236H5,Historical Studies
ENGC26H3,English (UTSC)
ESS391H1,Earth Sciences
POLB81H3,Political Science (UTSC)
FAH101H5,Visual Studies
ESS234H1,Earth Sciences
SOC310H5,Sociology
RSM222H1,Rotman Commerce
FREC12H3,Language Studies (UTSC)
COG499H1,University College
CDN355H1,University College
GASC59H3,Dept. of Historical & Cultural Studies (UTSC)
FSC399Y5,Anthropology
MAT223H5,Mathematical and Computational Sciences
ENG223H5,English and Drama
HISB14H3,Dept. of Historical & Cultural Studies (UTSC)
POL363H1,Political Science
CHE399H1,Chemical Engineering and Applied Chemistry
PSCD50H3,Dept. of Physical & Environmental Sci (UTSC)
CCT452H5,Institute of Communication and Culture
RSM435H1,Rotman Commerce
PHLC72H3,Philosophy (UTSC)
GGRB05H3,Human Geography (UTSC)
ENGD14H3,English (UTSC)
BIOA11H3,Biological Sciences (UTSC)
ENGB38H3,English (UTSC)
CCT486H5,Institute of Communication and Culture
EESC07H3,Dept. of Physical & Environmental Sci (UTSC)
CHE322H1,Chemical Engineering and Applied Chemistry
WRI292H5,Institute of Communication and Culture
BIOB98H3,Biological Sciences (UTSC)
POL200Y5,Political Science
FRE325H5,Language Studies
MATD12H3,Dept. of Computer & Mathematical Sci (UTSC)
AER336H1,Division of Engineering Science
HIS212H5,Historical Studies
IRE242H1,Centre for Industrial Relations and Human Resources
ECE427H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
MUZA60H3,Dept. of Arts, Culture & Media (UTSC)
CLA321H1,Classics
JOUC20H3,Dept. of Arts, Culture & Media (UTSC)
SOCC29H3,Sociology (UTSC)
ITA218H5,Language Studies
EESC03H3,Dept. of Physical & Environmental Sci (UTSC)
CITC15H3,Human Geography (UTSC)
TMU430H1,Faculty of Music
PHLD90H3,Philosophy (UTSC)
PHL243H1,Philosophy
PHL210Y5,Philosophy
CHI204H5,Language Studies
WRI390H5,Institute of Communication and Culture
CLAA06H3,Dept. of Historical & Cultural Studies (UTSC)
RSM399Y1,Rotman Commerce
JMU305H1,Faculty of Music
MUZB40H3,Dept. of Arts, Culture & Media (UTSC)
FSC407H5,Anthropology
MGAC70H3,Management (UTSC)
COPB30H3,Centre for Critical Development Studies (UTSC)
APM346H1,Mathematics
MIE304H1,Mechanical & Industrial Engineering
PMU272Y1,Faculty of Music
PMA463Y1,Faculty of Music
CHE475H1,Chemical Engineering and Applied Chemistry
MATD95H3,Dept. of Computer & Mathematical Sci (UTSC)
NROD67H3,Psychology (UTSC)
PSYD52H3,Psychology (UTSC)
ROB310H1,Division of Engineering Science
RLG332H5,Historical Studies
OMU708H1,Faculty of Music
VIS302H1,John H. Daniels Faculty of Architecture, Landscape, & Design
FSL321Y1,French
MGTD80H3,Management (UTSC)
PSYB10H3,Psychology (UTSC)
HLTC27H3,Health and Society (UTSC)
RLG461H5,Historical Studies
HISB51H3,Dept. of Historical & Cultural Studies (UTSC)
ECTC62H3,Language Studies (UTSC)
BIOC19H3,Biological Sciences (UTSC)
CIN310H5,Visual Studies
SOC341H5,Sociology
ESS324H0,Earth Sciences
MUZB65H3,Dept. of Arts, Culture & Media (UTSC)
MAT478H5,Mathematical and Computational Sciences
CCT331H5,Institute of Communication and Culture
CCT470H5,Institute of Communication and Culture
PMU300H1,Faculty of Music
ECO325H5,Economics
SOC454H5,Sociology
PSY405H5,Psychology
HMB300H1,Human Biology Program
FAH495H5,Visual Studies
ENG312H5,English and Drama
ECE357H1,Division of Engineering Science
BIO419H5,Biology
PHLC80H3,Philosophy (UTSC)
PSYD55H3,Psychology (UTSC)
GRK211H5,Language Studies
BIO320H5,Biology
ENGC04H3,English (UTSC)
ECE326H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
SOC228H5,Sociology
SOC332H5,Sociology
MAT354H5,Mathematical and Computational Sciences
ENG215H5,English and Drama
ANT404H5,Anthropology
MGEB06H3,Management (UTSC)
PHYA22H3,Dept. of Physical & Environmental Sci (UTSC)
FRED05H3,Language Studies (UTSC)
MATB43H3,Dept. of Computer & Mathematical Sci (UTSC)
CIV523H1,Civil and Mineral Engineering
LGGA74H3,Language Studies (UTSC)
ARC100H1,John H. Daniels Faculty of Architecture, Landscape, & Design
BIO315H5,Biology
ANT241H5,Anthropology
SOC353H5,Sociology
ITA232H5,Language Studies
VPSC66H3,Dept. of Arts, Culture & Media (UTSC)
ENG315H5,English and Drama
MGSD15H3,Management (UTSC)
PMU191Y1,Faculty of Music
PMU350Y1,Faculty of Music
IDSB11H3,Centre for Critical Development Studies (UTSC)
SOCC26H3,Sociology (UTSC)
FREC58H3,Language Studies (UTSC)
POL215H5,Political Science
HISA08H3,Dept. of Historical & Cultural Studies (UTSC)
PHY427H1,Division of Engineering Science
POL349H1,Political Science
ENGC06H3,English (UTSC)
AFSC55H3,Centre for Critical Development Studies (UTSC)
CITC04H3,Human Geography (UTSC)
PHLD05H3,Philosophy (UTSC)
ENG371H1,English
EUR495H1,Centre for European, Russian and Eurasian Studies
HIS200H5,Historical Studies
CIN380H1,Cinema Studies Institute
STA238H1,Statistical Sciences
MAT291H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
THRB55H3,Dept. of Arts, Culture & Media (UTSC)
ISP130H5,University of Toronto Mississauga
CSCC11H3,Dept. of Computer & Mathematical Sci (UTSC)
ENG304H5,English and Drama
PHL376H5,Philosophy
BIO201H5,Biology
ERS499Y5,Chemical and Physical Sciences
FAS347Y5,Visual Studies
ANT338H5,Anthropology
ECE201H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
CSC236H1,Computer Science
BIO205H5,Biology
CSC413H5,Mathematical and Computational Sciences
BME440H1,Institute of Biomedical Engineering
ENG460H5,English and Drama
HISB52H3,Dept. of Historical & Cultural Studies (UTSC)
PHYD01H3,Dept. of Physical & Environmental Sci (UTSC)
SPA259H1,Spanish and Portuguese
MGMD02H3,Management (UTSC)
PRT100Y1,Spanish and Portuguese
ANT331H5,Anthropology
MIE210H1,Mechanical & Industrial Engineering
PHLC10H3,Philosophy (UTSC)
EESC20H3,Dept. of Physical & Environmental Sci (UTSC)
GGRD12H3,Human Geography (UTSC)
PHLD91H3,Philosophy (UTSC)
HISC06H3,Dept. of Historical & Cultural Studies (UTSC)
ECE212H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
POLC34H3,Political Science (UTSC)
CHM347H5,Chemical and Physical Sciences
PMU484Y1,Faculty of Music
PSYC93H3,Psychology (UTSC)
TEP324H1,Inst for Studies in Transdisciplinary Engin Educ & Practice
FRE388H5,Language Studies
ENV310H5,Geography, Geomatics and Environment
CHMB42H3,Dept. of Physical & Environmental Sci (UTSC)
STAC53H3,Dept. of Computer & Mathematical Sci (UTSC)
HIS343H1,History
ITA201Y5,Language Studies
ITA255Y5,Language Studies
ARC482H1,John H. Daniels Faculty of Architecture, Landscape, & Design
SOC347H5,Sociology
BIOB38H3,Biological Sciences (UTSC)
RSM220H1,Rotman Commerce
INS496H1,Indigenous Studies Arts & Science
BIOC61H3,Biological Sciences (UTSC)
ENG213H5,English and Drama
FSC416H5,Anthropology
CLAB06H3,Dept. of Historical & Cultural Studies (UTSC)
SOC448H5,Sociology
MGFC60H3,Management (UTSC)
POLC97H3,Political Science (UTSC)
ECE355H1,Division of Engineering Science
POL401Y5,Political Science
RLG464H5,Historical Studies
POLC78H3,Political Science (UTSC)
ERS203H5,Chemical and Physical Sciences
GGRC28H3,Human Geography (UTSC)
STA255H1,Statistical Sciences
PSYC18H3,Psychology (UTSC)
JEG401Y5,Geography, Geomatics and Environment
VIS220H1,John H. Daniels Faculty of Architecture, Landscape, & Design
MATD11H3,Dept. of Computer & Mathematical Sci (UTSC)
VIS410H1,John H. Daniels Faculty of Architecture, Landscape, & Design
TMU230H1,Faculty of Music
ENG390Y5,English and Drama
EMU150H1,Faculty of Music
PMU483Y1,Faculty of Music
CSCB36H3,Dept. of Computer & Mathematical Sci (UTSC)
APS305H1,Cross Disciplinary Programs Office
CSC492H5,Mathematical and Computational Sciences
PHL293H5,Philosophy
EDS399H5,Language Studies
LAT212H5,Language Studies
EESA01H3,Dept. of Physical & Environmental Sci (UTSC)
ENGB70H3,English (UTSC)
POL318H5,Political Science
ANTA02H3,Anthropology (UTSC)
ENGC75H3,English (UTSC)
PLID01H3,Language Studies (UTSC)
PHC489Y1,Chemistry
UTM103H5,Institute for the Study of University Pedagogy
EEB299Y1,Ecology and Evolutionary Biology
ECO475H5,Economics
BIOD26H3,Biological Sciences (UTSC)
MIN250H1,Civil and Mineral Engineering
PSY369H5,Psychology
PHL410H5,Philosophy
CME210H1,Civil and Mineral Engineering
BIOD99Y3,Biological Sciences (UTSC)
JOUA01H3,Dept. of Arts, Culture & Media (UTSC)
FRED28H3,Language Studies (UTSC)
MSE458H1,Materials Science and Engineering
ANTC16H3,Anthropology (UTSC)
MIN511H1,Civil and Mineral Engineering
WGS411Y5,Historical Studies
RSM219H1,Rotman Commerce
ANTC04H3,Anthropology (UTSC)
WGS215H5,Historical Studies
MGEC54H3,Management (UTSC)
MAT397H5,Mathematical and Computational Sciences
STA347H1,Statistical Sciences
SOC323H5,Sociology
FREC01H3,Language Studies (UTSC)
POLC65H3,Political Science (UTSC)
BIOC10H3,Biological Sciences (UTSC)
OMU741Y1,Faculty of Music
LIN418H5,Language Studies
GGR325H5,Geography, Geomatics and Environment
CIV519H1,Civil and Mineral Engineering
CCT476H5,Institute of Communication and Culture
EAS257H1,East Asian Studies
SOC490Y1,Sociology
OMU622Y1,Faculty of Music
VPAC22H3,Dept. of Arts, Culture & Media (UTSC)
ENGB32H3,English (UTSC)
BIO360H5,Biology
MIE408H1,Mechanical & Industrial Engineering
STA314H5,Mathematical and Computational Sciences
POLC80H3,Political Science (UTSC)
POL112H5,Political Science
RLG303H5,Historical Studies
TMU115H1,Faculty of Music
HMU305H1,Faculty of Music
ECE331H1,Edward S. Rogers Sr. Dept. of Electrical & Computer Engin.
MIE237H1,Mechanical & Industrial Engineering
PSYB51H3,Psychology (UTSC)
HPS300H1,Inst. for the History & Philosophy of Science & Technology
ENGD71H3,English (UTSC)
PSYB30H3,Psychology (UTSC)
ENG381H5,English and Drama
EEB215H1,Ecology and Evolutionary Biology
BIO260H1,Cell and Systems Biology
GGR314H1,Geography and Planning
FSL406H5,Language Studies
MGTA36H3,Management (UTSC)
APS164H1,Engineering First Year Office
MIE354H1,Mechanical & Industrial Engineering
RLG203H5,Historical Studies
ERS471H5,Chemical and Physical Sciences
PMA491Y1,Faculty of Music
PHYA10H3,Dept. of Physical & Environmental Sci (UTSC)
PHLC60H3,Philosophy (UTSC)
ENG235H5,English and Drama
MGEC81H3,Management (UTSC)
PSYD16H3,Psychology (UTSC)
CIV380H1,Civil and Mineral Engineering
CIV477H1,Civil and Mineral Engineering
SOC302H5,Sociology
CIV324H1,Civil and Mineral Engineering
FAH380H1,Art History
RLG411H5,Historical Studies
CSCA20H3,Dept. of Computer & Mathematical Sci (UTSC)
ANTB18H3,Anthropology (UTSC)
STA305H1,Statistical Sciences
MGT428H5,Management
MUZB61H3,Dept. of Arts, Culture & Media (UTSC)
FRE490Y5,Language Studies
EEB399Y1,Ecology and Evolutionary Biology
BIO443H5,Biology
POLC42H3,Political Science (UTSC)
HISB50H3,Dept. of Historical & Cultural Studies (UTSC)
CRI205H1,Centre for Criminology and Sociolegal Studies
MUZC22H3,Dept. of Arts, Culture & Media (UTSC)
MGT341H5,Management
FAS450Y5,Visual Studies
MIE231H1,Mechanical & Industrial Engineering
JGE378H5,Geography, Geomatics and Environment
CCT417H5,Institute of Communication and Culture
SOCD15H3,Sociology (UTSC)
BIOD67H3,Biological Sciences (UTSC)
POLD59H3,Political Science (UTSC)
FAH274H5,Visual Studies
CHM397H5,Chemical and Physical Sciences
PHL307H5,Philosophy
ARC281H1,John H. Daniels Faculty of Architecture, Landscape, & Design
MUZC66H3,Dept. of Arts, Culture & Media (UTSC)
ECE295H1,Faculty of Applied Science & Engineering
MIN320H1,Civil and Mineral Engineering
MGTA05H3,Management (UTSC)
CJS499H1,Jewish Studies
CSC369H1,Computer Science
ECO320H1,Economics
BIOC99H3,Biological Sciences (UTSC)
PSY379H5,Psychology
HISC10H3,Dept. of Historical & Cultural Studies (UTSC)
BIO361H5,Biology
MSE191H1,Engineering First Year Office
ROB313H1,Division of Engineering Science
MSE435H1,Materials Science and Engineering
ECO345H5,Economics
CHMC47H3,Dept. of Physical & Environmental Sci (UTSC)
PHLD20H3,Philosophy (UTSC)
CHM489Y5,Chemical and Physical Sciences
POLD92H3,Political Science (UTSC)
WRI430H5,Institute of Communication and Culture
STA215H5,Mathematical and Computational Sciences
CME499H1,Civil and Mineral Engineering
HISD44H3,Dept. of Historical & Cultural Studies (UTSC)
JOUA02H3,Dept. of Arts, Culture & Media (UTSC)
CIN492H1,Cinema Studies Institute
HMU324H1,Faculty of Music
CSCC73H3,Dept. of Computer & Mathematical Sci (UTSC)
WGS354H5,Historical Studies
PLIC54H3,Language Studies (UTSC)
HLTC24H3,Health and Society (UTSC)
POL497H1,Political Science
UTM192H5,Institute for the Study of University Pedagogy
AFSD53H3,Centre for Critical Development Studies (UTSC)
ECTB61H3,Language Studies (UTSC)
PHY333H5,Chemical and Physical Sciences
ERS412H5,Chemical and Physical Sciences
GGRD49H3,Human Geography (UTSC)
DTS390Y1,Centre for Diaspora & Transnational Studies
LIN399Y5,Language Studies
ACMD92H3,Dept. of Arts, Culture & Media (UTSC)
NEW391H1,New College
CCT403H5,Institute of Communication and Culture
PHL100Y1,Philosophy
ENG251H5,English and Drama
MGMC12H3,Management (UTSC)
POL302Y5,Political Science
MAT344H1,Mathematics
FAH415H5,Visual Studies
SOC384H5,Sociology
POLB30H3,Political Science (UTSC)
MAT405H5,Mathematical and Computational Sciences
HLTC47H3,Health and Society (UTSC)
CHM395H5,Chemical and Physical Sciences
MGMD10H3,Management (UTSC)
PMU487Y1,Faculty of Music
ACTB40H3,Dept. of Computer & Mathematical Sci (UTSC)
CIN340H1,Cinema Studies Institute
